"MLAS","Master of  Liberal Arts and Science","6300","Core Soc S:Detmn Hum Beh","GS","LEC","GRAD","P"
"UNIV","University Courses","0092","Women's Swimming        ","VANDY","LEC","UGRD","P"
"PHYS","Physics","1912L","Laboratory Skills for Physicists I","A&amp;S","LAB","UGRD","P"
"ECON","Economics","7881","DEV ECON: MACRO ISSUES  ","A&amp;S","LEC","GRAD","P"
"MGT","Management-OWEN","6560","MARKETING STRATEGY      ","OGSM","LEC","GSM","P"
"CHEM","Chemistry","4720","Drug Design and Development","A&amp;S","LEC","UGRD","P"
"ECON","Economics","8981","Reading Course","A&amp;S","RES","GRAD","P"
"FNTM","Foreign Program Work","0872","Czech Republic - Prague","A&amp;S","LEC","UGRD","P"
"EDUC","Education","3730","GRP PROCED COUNSELIN    ","PBDY","LEC","UGRD","P"
"EES","Earth and Environmental Sciences","1030L","Oceanography Laboratory","A&amp;S","LAB","UGRD","P"
"MCON","Conducting","3010","Instrumental Conducting","BLAIR","LAB","UGRD","P"
"DIV","Divinity","6843","Theology in the United Methodist Tradition","DIV","LEC","DIV","P"
"FREN","French","1103","Accelerated Elementary French","A&amp;S","LEC","UGRD","P"
"MATH","Mathematics","8997","Advanced Independent Study","A&amp;S","IND","GRAD","P"
"JAZZ","Performance Instruction: Jazz","1100","Jazz Private Instruction","BLAIR","PER","UGRD","P"
"HARP","Performance Instruction: Harp","1100","Harp (elective credit and General Music Minors)","BLAIR","PER","UGRD","P"
"TRPT","Performance Instruction: Trumpet","2200","Trumpet (Performance Majors Freshmen/Sophomores)","BLAIR","PER","UGRD","P"
"TRPT","Performance Instruction: Trumpet","2100","Trumpet                 ","BLAIR","PER","UGRD","P"
"CLAS","Classics","7999","Master's Thesis Research","GS","THS","GRAD","P"
"HIST","History","1360","Western Civilization since 1700","A&amp;S","DSC","UGRD","P"
"MDE","Education Of The Deaf","5372","Seminar in Deaf Education","MED","SEM","MEDM","P"
"UNIV","University Courses","0106","Ingram Scholar          ","VANDY","LEC","UGRD","P"
"MGT","Management-OWEN","6441","Organizational Learning and Effectiveness","OGSM","LEC","GSM","P"
"NURS","Nursing","6301","Concepts of Advanced Emergency Nursing","NURS","LEC","NURS","P"
"RUSS","Russian","3851","Independent Readings","A&amp;S","IND","UGRD","P"
"CMST","Communication Studies","2120","Organizational and Managerial Communication","A&amp;S","LEC","UGRD","P"
"LLO","Leadership and Learning in Organizations","8140","Strategy and Analytics","PBDY","LEC","GRAD","O"
"NURO","Neuroscience (GS)","8326","Neuroscience Grant Writing","GS","DSC","GRAD","P"
"AADS","African American and Diaspora Studies","1506","Reel to Real: Film Aesthetics and Representation","A&amp;S","LEC","UGRD","P"
"ECON","Economics","9450","Topics in Economic History:  Macroeconomic","A&amp;S","SEM","GRAD","P"
"PHYS","Physics","8020","Advanced Electrodynamics","A&amp;S","LEC","GRAD","P"
"CS","Computer Science","5251","Intermediate Software Design","ENGIN","LEC","GRAD","P"
"LPO","Leadership, Policy &amp; Organization","7810","Causal Inference","PBDY","LEC","PBDP","P"
"MGT","Management-OWEN","6438","REAL ESTATE FIN&amp;INVEST  ","OGSM","LEC","GSM","P"
"EDUC","Education","3310","Classroom Ecology","PBDY","LEC","UGRD","P"
"DIV","Divinity","6929","Liturgy and Preaching","DIV","SEM","DIV","P"
"DIV","Divinity","6706","World Of Early Xnty","DIV","SEM","DIV","P"
"BME","Biomedical Engineering","3892","SP TOP BIOMED PRACTICE  ","ENGIN","LEC","UGRD","P"
"ECON","Economics","9480","Health Economics","A&amp;S","LEC","GRAD","P"
"IEPM","International Education and Policy Management","7960","Readings and Research in International Education Policy and Management","PBDY","IND","PBDP","EA"
"REL","Religion","7120","Modern Christian Political Thought","GS","LEC","GRAD","P"
"ENGM","Engineering Management","2210","Technology Strategy","ENGIN","LEC","UGRD","P"
"FNTM","Foreign Program Work","0887","Italy - Florence","A&amp;S","LEC","UGRD","P"
"LAW","Law","7011","Alternative Business Entities Short Course","LAW","LEC","LAW","P"
"LAW","Law","6050","LEG WRIT&amp;INTRO LAWYERING","LAW","LEC","LAW","P"
"MHS","Medicine, Health, and Society","3890","Special Topics","A&amp;S","LEC","UGRD","P"
"PERC","Performance Instruction: Percussion","1100","Percussion (elective/ minor / second major)","BLAIR","PER","UGRD","P"
"CANB","Cancer Biology (GS)","8384","Clinical and Molecular Based Approaches to the Diagnosis and Treatment of Cancer","GS","LEC","GRAD","P"
"HIST","History","2100","Themes in Modern Chinese History. (Formerly 247)","A&amp;S","LEC","UGRD","P"
"ME","Mechanical Engineering","8351","Adaptive Control","ENGIN","LEC","GRAD","P"
"DIV","Divinity","7240","The Sociology of Religion","DIV","LEC","DIV","P"
"EDUC","Education","3760","Assessment of English Language Learners","PBDY","LEC","UGRD","P"
"MGT","Management-OWEN","6531","Private Equity and Leveraged Buyouts","OGSM","LEC","GSM","P"
"MGT","Management-OWEN","6536","Active Portfolio Analysis and Trading","OGSM","LEC","GSM","P"
"INTE","Interdisciplinary (GS)","8999","Non-Candidate Research  ","GS","DIS","GRAD","P"
"CHEM","Chemistry","4230","SPEC IDENT ORGANIC CPDS ","A&amp;S","LEC","UGRD","P"
"VOIC","Performance Instruction: Voice","2200","Voice (Performance Majors Freshmen/Sophomores)","BLAIR","DSC","UGRD","P"
"CHBE","Chemical and Biomolecular Engineering","3861","Chemical Eng Projects   ","ENGIN","RES","UGRD","P"
"HOD","Human &amp; Organizational Development","1250","Applied Human Development","PBDY","LEC","UGRD","P"
"PIAN","Performance Instruction: Piano","1000","Piano Performance Class","BLAIR","PER","UGRD","P"
"RLST","Religious Studies","3749","Zen Buddhism            ","A&amp;S","LEC","UGRD","P"
"MUSE","Ensembles","2310","Chamber Music: Instrumental Accompanying","BLAIR","PER","UGRD","P"
"PHYS","Physics","2291","Electricity, Magnetism, and Electrodynamics","A&amp;S","LEC","UGRD","P"
"SPAN","Spanish","3340","SPOKEN SPANISH          ","A&amp;S","SEM","UGRD","P"
"HIST","History","2620","Modern Mexico","A&amp;S","LEC","UGRD","P"
"ME","Mechanical Engineering","1151","Laboratory in Machining","ENGIN","LAB","UGRD","P"
"TRPT","Performance Instruction: Trumpet","4200","Trumpet (Performance Majors Juniors/Seniors)","BLAIR","PER","UGRD","P"
"LAW","Law","7618","Real Estate Finance and Development","LAW","LEC","LAW","P"
"NURS","Nursing","6123","Pathophysiology and Collaborative Management in Acute Care for the Adult-Gerontology ACNP II","NURS","LEC","NURS","P"
"CMA","Cinema and Media Arts","1600","Introduction to Film and Media Studies","A&amp;S","DSC","UGRD","P"
"MP&amp;B","Molecular Physiology and Biophysics","8333","Molecular Aspects of Obesity and Diabetes","GS","LEC","GRAD","P"
"CS","Computer Science","5283","Computer Networks","ENGIN","LEC","GRAD","P"
"DIV","Divinity","7039","Gender, Sexuality, and the Family","DIV","SEM","DIV","P"
"NURS","Nursing","7024","Advanced Pharmacotherapeutics","NURS","LEC","NURS","P"
"HIST","History","2710","The U.S. as a World Power","A&amp;S","DSC","UGRD","P"
"GRK","Greek","5202","Intermediate Greek II: Homer's Iliad","A&amp;S","SEM","GRAD","P"
"LAW","Law","7323","BUSINESS CLINIC-ADV.","LAW","LEC","LAW","P"
"PSY-GS","Psychology and Human Development (GS)","7999","Master's Thesis Research","GS","THS","GRAD","P"
"PSCI","Political Science","8355","Research Design","A&amp;S","RES","GRAD","P"
"MGT","Management-OWEN","6438","Real Estate Development","OGSM","LEC","GSM","P"
"PSCI","Political Science","8357","STAT FOR POL RESEARCH II","A&amp;S","RES","GRAD","P"
"ENGM","Engineering Management","3851","Independent Study","ENGIN","DIR","UGRD","P"
"CBIO-GS","Cell Biology","8340","Special Problems and Experimental Techniques","GS","LEC","GRAD","P"
"HIST","History","1001","Commons Seminar","A&amp;S","SEM","UGRD","P"
"BCHM-GS","Biochemistry (GS)","8300","Introduction To Structural Biology","GS","LEC","GRAD","P"
"TUBA","Performance Instruction: Tuba","2100","Tuba (Musical Arts Freshmen/Sophomores)","BLAIR","PER","UGRD","P"
"NSC","Neuroscience","3860","Introduction to Neuroscience Research. (Formerly 290)","A&amp;S","DIR","UGRD","P"
"EDUC","Education","7972","Internship in Teaching: Secondary","PBDY","INT","PBDP","ET"
"REL","Religion","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"PSCI","Political Science","3894","SPTP:FRENCH POLITICS    ","A&amp;S","SEM","UGRD","P"
"DIV","Divinity","5461","Zen Buddhism","DIV","LEC","DIV","P"
"DIV","Divinity","7037","Seminar in Shame and Guilt","DIV","SEM","DIV","P"
"PSCI","Political Science","2208","Law, Politics, and Justice","A&amp;S","LEC","UGRD","P"
"REL","Religion","6843","Theology In The United Methodist Tradition","GS","LEC","GRAD","P"
"PHYS","Physics","3200","INTRO THERMO &amp; STAT MECH","A&amp;S","LEC","UGRD","P"
"ASIA","Asian Studies","4999","Honors Research","A&amp;S","SRT","UGRD","P"
"EECE","Electrical &amp; Computer Engineering","4287","Engineering Reliability","ENGIN","LEC","UGRD","P"
"MGT","Management-OWEN","6572","Strat Mgt of Technology ","OGSM","LEC","GSM","P"
"DIV","Divinity","7022","RELIGION &amp; NAT SCIENCE  ","DIV","SEM","DIV","P"
"LAW","Law","8400","COLL BARGAIN &amp; ARB      ","LAW","LEC","LAW","P"
"EES","Earth and Environmental Sciences","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"BME","Biomedical Engineering","7999","Master's Thesis Research","ENGIN","THS","GRAD","P"
"VOIC","Performance Instruction: Voice","1000","Vocal Performance Class","BLAIR","PER","UGRD","P"
"LPO","Leadership, Policy &amp; Organization","9999","Ph.D. Dissertation Research","PBDY","DIS","GRAD","EA"
"LAW","Law","7810","Independent Study","LAW","IND","LAW","P"
"FREN","French","8070","Seminar in Francophone Literature","A&amp;S","SEM","GRAD","P"
"NURS","Nursing","5203","HLTH &amp; ILLNESS LIFESPAN ","NURS","LEC","NURS","P"
"PSY","Psychology (AS)","3760","COGNITIVE NEUROSCIENCE  ","A&amp;S","LEC","UGRD","P"
"SOC","Sociology","3724","Gender Identities, Interactions, and Relationships","A&amp;S","LEC","UGRD","P"
"REL","Religion","6575","Old Testament Theologies","GS","SEM","GRAD","P"
"MATH","Mathematics","3130","Fourier Analysis","A&amp;S","LEC","UGRD","P"
"SPAN","Spanish","4425","Spanish American Literature from 1900 to the Present","A&amp;S","SEM","UGRD","P"
"MGT","Management-OWEN","6425","Game Theory and Business Strategy","OGSM","LEC","GSM","P"
"MATH","Mathematics","8120","Operator Algebras","A&amp;S","LEC","GRAD","P"
"PSY","Psychology (AS)","3615","EMOTIONS                ","A&amp;S","LEC","UGRD","P"
"LAW","Law","7910","Externship/Full Semester","LAW","EXT","LAW","P"
"FNTM","Foreign Program Work","0800","Vanderbilt Study Abroad","A&amp;S","LEC","UGRD","P"
"ES","Engineering Science","3860","Undergraduate Research","ENGIN","RES","UGRD","P"
"MGT","Management-OWEN","9999","Ph.D. Dissertation Research","OGSM","DIS","GRAD","P"
"CE","Civil Engineering","3100W","CIVIL AND ENVIRON LAB   ","ENGIN","LEC","UGRD","P"
"LAW","Law","5905","Moot Court Board","LAW","PRJ","LAW","P"
"MGT","Management-OWEN","6449","Innovation Strategy","OGSM","LEC","GSM","P"
"CLAS","Classics","4999","Senior Honors Thesis","A&amp;S","SRT","UGRD","P"
"MGT","Management-OWEN","6431","Corporate Valuation","OGSM","LEC","GSM","P"
"NURS","Nursing","6165","Advanced Clinical Skills for the AG-ACNP Hospitalist","NURS","CLN","NURS","P"
"NURS","Nursing","6025","Continuous Quality Improvement and Outcomes Measures","NURS","LEC","NURS","WW"
"NURS","Nursing","7315","PRACT WOMEN'S HEALTH    ","NURS","CLN","NURS","P"
"HIST","History","3000W","The History Workshop","A&amp;S","SEM","UGRD","P"
"PHYS","Physics","3600","Seminar in Presenting Physics Research","A&amp;S","SEM","UGRD","P"
"EDUC","Education","3212","Introduction to Reading Processes and Assessment","PBDY","LEC","UGRD","P"
"ME","Mechanical Engineering","3204","Mechatronics","ENGIN","DSC","UGRD","P"
"HOD","Human &amp; Organizational Development","7600","Global Dimensions of Community Development","PBDY","LEC","PBDP","P"
"LAW","Law","7656","Sports Law II: Legal Aspects of Professional and International Sports","LAW","LEC","LAW","P"
"DIV","Divinity","5104","Koine Greek II","DIV","LEC","DIV","P"
"HIST","History","2730","American Masculinities","A&amp;S","LEC","UGRD","P"
"PHYS","Physics","8152","CONDENSED MATTER THEORY ","A&amp;S","LEC","GRAD","P"
"M&amp;IM","Microbe - Host Interactions","8329","Principles of Immunology and the Immune System in Disease","GS","LEC","GRAD","P"
"CANB","Cancer Biology (GS)","8384","Precision Cancer Medicine","GS","LEC","GRAD","P"
"EDUC","Education","6550","Assessment of English Language Learner Students","PBDY","LEC","PBDP","P"
"EDUC","Education","6620","Learning, Diversity, and Urban Studies, Seminar II","PBDY","SEM","PBDP","P"
"ENGL","English","3894","MAJOR FIGURES IN LIT    ","A&amp;S","SEM","UGRD","P"
"ANTH","Anthropology","4998","Honors Research","A&amp;S","RES","UGRD","P"
"MATH","Mathematics","4650","Financial Stochastic Processes","A&amp;S","LEC","UGRD","P"
"BASS","Performance Instruction: Bass","4100","Double Bass (Musical Arts Juniors/Seniors)","BLAIR","PER","UGRD","P"
"LAW","Law","7030","CREDITORS RIGHTS &amp; BANK ","LAW","LEC","LAW","P"
"PHIL","Philosophy","4999","Honors Independent Study","A&amp;S","IND","UGRD","P"
"EDUC","Education","7960","RDNG&amp;RES EDUC YOUTH     ","PBDY","RES","PBDP","ET"
"CE","Civil Engineering","5410","Construction Planning and Scheduling","ENGIN","LEC","GRAD","P"
"OBOE","Performance Instruction: Oboe","1000","Oboe Performance Class","BLAIR","PER","UGRD","P"
"ENED","English Education","2430","Fostering Language in Diverse Classrooms","PBDY","LEC","UGRD","P"
"PHIL","Philosophy","3657","Humanity, Evolution, and God","A&amp;S","LEC","UGRD","P"
"PHYS","Physics","7645","Radiation Detectors and Measurements","A&amp;S","LAB","GRAD","P"
"M&amp;IM","Microbiology and Immunology","8329","Principles of Immunology and the Immune System in Disease","GS","LEC","GRAD","P"
"FREN","French","1102","Elementary French","A&amp;S","LEC","UGRD","P"
"ES","Engineering Science","2100W","Technical Communications","ENGIN","LEC","UGRD","P"
"REL","Religion","6580","Rds Arabic Islamic Texts","GS","SEM","GRAD","P"
"HIST","History","8077","Gender, Sex, and Society","A&amp;S","SEM","GRAD","P"
"WGS","Women's and Gender Studies","3883","Internship","A&amp;S","INT","UGRD","P"
"HIST","History","2510","HISTORY OF CANADA       ","A&amp;S","LEC","UGRD","P"
"PSY-GS","Psychology and Human Development (GS)","8999","Adv Sem In Per &amp; Soc Psy","GS","DIS","GRAD","P"
"CHBE","Chemical and Biomolecular Engineering","5820","Immunoengineering","ENGIN","LEC","GRAD","P"
"PATH-GS","Pathology-GS","8999","Non-Candidate Research","GS","DIS","GRAD","P"
"GRK","Greek","2202","Intermediate Greek II: Homer's Iliad","A&amp;S","SEM","UGRD","P"
"FREN","French","4430","Jews &amp; Arab-Muslims in France","A&amp;S","LEC","UGRD","P"
"BME","Biomedical Engineering","3892","Special Topics In Biomedical Engineering","ENGIN","LEC","UGRD","P"
"RUSS","Russian","1102","FIRST-YEAR RUSSIAN      ","A&amp;S","LEC","UGRD","P"
"SPAN","Spanish","9670","Special Studies in Spanish American Literature","A&amp;S","IND","GRAD","P"
"HMED","Humanities Education-PC","3850","Individual Study in Humanities Education","PBDY","IND","UGRD","IS"
"ARTS","Art Studio","3971","Independent Research: Senior Show","A&amp;S","IND","UGRD","P"
"DIV","Divinity","5021","READINGS IN ETHICS      ","DIV","DIR","DIV","P"
"BME","Biomedical Engineering","3891","Special Topics","ENGIN","LEC","UGRD","P"
"FNTM","Foreign Program Work","0874","BISA:University of Leeds","A&amp;S","LEC","UGRD","P"
"LAW","Law","7602","Professional Responsibility (LL.M.)","LAW","LEC","LAW","P"
"HDC","Human Development Counseling","6120","Social, Legal, and Ethical Issues in Counseling","PBDY","LEC","PBDP","P"
"PHYS","Physics","3645","RADIATION DETECT MEASUR ","A&amp;S","LEC","UGRD","P"
"LAW","Law","8138","Mergers and Acquisitions","LAW","LEC","LAW","P"
"LAW","Law","7624","Monetary Policy Analysis for Law Students","LAW","LEC","LAW","P"
"MUSE","Ensembles","2310","Collaborative Piano: Instrumental","BLAIR","PER","UGRD","P"
"NURS","Nursing","6620","PRIMARY CARE PRECEP     ","NURS","LAB","NURS","P"
"JS","Jewish Studies","3883","Internship Research","A&amp;S","INT","UGRD","P"
"VLA","Performance Instruction: Viola","1000","Viola Performance Class","BLAIR","PER","UGRD","P"
"ES","Engineering Science","3232","Ships Weapons Systems","ENGIN","LEC","UGRD","P"
"PSCI","Political Science","2270","Conducting Political Research","A&amp;S","SEM","UGRD","P"
"PSY-PC","Psychology-PC","7982","Quantitative Methods Internship","PBDY","INT","PBDP","P"
"FNTM","Foreign Program Work","0965","Chile - Santiago","A&amp;S","LEC","UGRD","P"
"MGRL","Managerial Studies","1200","Fundamentals of Marketing","A&amp;S","LEC","UGRD","P"
"FNTM","Foreign Program Work","0802","CIEE:South Africa","A&amp;S","LEC","UGRD","P"
"PSY-GS","Psychology and Human Development (GS)","8420","Adv Sem Sch Psy:Cogn Ed ","PBDY","SEM","GRAD","P"
"RAMT","Therapeutic Radiology","5304","Radiation Interactions and Dosimetry","MED","LEC","MEDM","P"
"ME","Mechanical Engineering","4951","Engineering Design Projects","ENGIN","PRJ","UGRD","P"
"CHEM","Chemistry","5030","Physical Methods in Inorganic Chemistry","A&amp;S","LEC","GRAD","P"
"REL","Religion","5104","Beginning Koiné Greek II","GS","LEC","GRAD","P"
"HRSP","Hearing &amp; Speech Sciences","8383","Prac Case Conference    ","GS","SEM","GRAD","P"
"HIST","History","1725W","United States and the Middle East","A&amp;S","LEC","UGRD","P"
"HRSP","Hearing &amp; Speech Sciences","8389","Independent Study And Readings In Audiology","GS","IND","GRAD","P"
"MGT","Management-OWEN","6468","PERSONAL SELLING &amp; SALES","OGSM","LEC","GSM","P"
"PSCI","Political Science","2203","History of Modern Political Philosophy","A&amp;S","LEC","UGRD","P"
"MGT","Management-OWEN","6574","Spreadsheets for Business Analytics","OGSM","LEC","GSM","P"
"BME","Biomedical Engineering","3890","STAT ANAL BIOMED ENG DAT","ENGIN","LEC","UGRD","P"
"CS","Computer Science","4288","Web-based System Architecture","ENGIN","LEC","UGRD","P"
"BCHM-GS","Biochemistry (GS)","8303","Biomolecular X-Ray Crystallography","GS","LEC","GRAD","P"
"EDUC","Education","3850","Independent Study in Education","PBDY","IND","UGRD","IS"
"BSCI","Biological Sciences","4999","Honors Research","A&amp;S","SRT","UGRD","P"
"HEA","Higher Education Administration","6040","State and Federal Government and Higher Education","PBDY","LEC","PBDP","P"
"CE","Civil Engineering","3890","Special Topics","ENGIN","LEC","UGRD","P"
"SPEDH","Special Education: High Incidence","7600","SEM THERAPEUTIC REC     ","PBDY","LEC","PBDP","P"
"CHIN","Chinese","2202","Intermediate Chinese II (Formerly 216)","A&amp;S","LEC","UGRD","P"
"JAPN","Japanese","2202","Second-Year Modern Japanese II","A&amp;S","DRI","UGRD","P"
"NURS","Nursing","5215","Integration of Theoretical and Clinical Aspects of Nursing I","NURS","CLN","NURS","P"
"NURS","Nursing","8090","Palliative Care I: Overview of Palliative Care and Physical Suffering: Adv. Pain and Sym Man","NURS","LEC","NURS","P"
"NURS","Nursing","6123","PROCESS OF DISEASE      ","NURS","LEC","NURS","P"
"PSCI","Political Science","3218","Public Opinion and Democracy in Latin America","A&amp;S","SEM","UGRD","P"
"FNTM","Foreign Program Work","0872","CET:Jewish Studies-Prague","A&amp;S","LEC","UGRD","P"
"MLAS","Master of  Liberal Arts and Science","6100","Golden Age Of Augustus  ","GS","LEC","GRAD","P"
"MGT","Management-OWEN","6511","Advanced Financial Reporting (MAcc)","OGSM","LEC","GSM","P"
"UNIV","University Courses","0060","Basketball - Men's","VANDY","LEC","UGRD","P"
"FNTM","Foreign Program Work","0879","VU Program:Institut d'Etudes Politiques (aka Sciences Po)","A&amp;S","LEC","UGRD","P"
"LAW","Law","7168","Employment Law (formerly Law of Work)","LAW","LEC","LAW","P"
"CBIO-GS","Cell Biology","8320","Cancer And Development","GS","LEC","GRAD","P"
"DIV","Divinity","5245","Nonviolence:Philo&amp;Strat","DIV","LEC","DIV","P"
"LAW","Law","8138","Law and Finance of Mergers and Acquisitions","LAW","LEC","LAW","P"
"DIV","Divinity","6510","TEXTS ISRAELITE LAW     ","DIV","SEM","DIV","P"
"PHYS","Physics","8031","Quantum Mechanics","A&amp;S","LEC","GRAD","P"
"FNEC","Financial Economics","1600","ACCOUNTING              ","A&amp;S","LEC","UGRD","P"
"SPEDS","Special Education Multiple and Severe Disabilities","7250","ED &amp; TREAT MULT HANDICP ","PBDY","LEC","PBDP","P"
"HART","History Of Art","3883","Internship","A&amp;S","INT","UGRD","P"
"EDUC","Education","7960","R &amp; R IN EDUC           ","PBDY","RES","PBDP","ET"
"CE","Civil Engineering","3705","Introduction to Water Resources Engineering","ENGIN","LEC","UGRD","P"
"BCB","Biochemistry &amp; Chemical Biology","4999","Honors Research","A&amp;S","SRT","UGRD","P"
"NSC","Neuroscience","3851","Independent Reading in Neuroscience","A&amp;S","IND","UGRD","P"
"HEA","Higher Education Administration","6100","The Practice of Enrollment Management","PBDY","LEC","PBDP","P"
"MATH","Mathematics","6101","Theory of Functions of a Real Variable","A&amp;S","LEC","GRAD","P"
"MP&amp;B","Molecular Physiology and Biophysics","8333","The Molecular Endocrinology Of Obesity And Diabetes","GS","LEC","GRAD","P"
"DIV","Divinity","7999","Master of Theological Studies Degree Thesis","DIV","THS","DIV","P"
"PSY-PC","Psychology-PC","7990","Master's Thesis in Child Studies","PBDY","THS","PBDP","ET"
"CE","Civil Engineering","3300","Risk, Reliability, and Resilience Engineering","ENGIN","LEC","UGRD","P"
"ME","Mechanical Engineering","3248","Heat Transfer","ENGIN","LEC","UGRD","P"
"SPEDS","Special Education Multiple and Severe Disabilities","3871","Field Work in Special Education for Severe/Multiple Disabilities","PBDY","PRC","UGRD","ET"
"MGT","Management-OWEN","6674","QUANT ANALYSIS          ","OGSM","IND","GSM","P"
"EDUC","Education","3750","Linguistics and Language Acquisition for ELL Teachers","PBDY","LEC","UGRD","P"
"EHLP","Education and Higher Education Leadership and Poli","8140","Social Context of Education","PBDY","LEC","PBDP","P"
"PSY-GS","Psychology and Human Development (GS)","8999","Mental Health Serv Resea","GS","DIS","GRAD","P"
"PHAR-GS","Pharmacology (GS)","8330","Advanced Neurophysiology","GS","LEC","GRAD","P"
"NURS","Nursing","6055","Professional Formation 2: Application of Evidence in Healthcare Environments","NURS","LEC","NURS","P"
"CHEM","Chemistry","1601","General Chemistry","A&amp;S","DSC","UGRD","P"
"DIV","Divinity","7999","M.T.S","DIV","THS","DIV","P"
"SLP","Speech Language Pathology","5361","Family-Centered Counseling and Interviewing","MED","LEC","MEDM","P"
"PSY","Psychology (AS)","3615","Emotion","A&amp;S","LEC","UGRD","P"
"SPEDS","Special Education Multiple and Severe Disabilities","2450","Augmentative and Alternative Communication","PBDY","LEC","UGRD","P"
"HODL","H&amp;OD: Leadership and Organizational Effectiveness","3870","Practicum in Leadership and Organizational Effectiveness","PBDY","PRC","UGRD","EA"
"MSCI","Clinical Investigation","5021","Master's Research I","MED","THS","MEDM","IS"
"EDUC","Education","7964","Research in Curriculum Development","PBDY","RES","PBDP","ET"
"HEA","Higher Education Administration","6520","Theories of College Student Development","PBDY","LEC","PBDP","P"
"MHS","Medicine, Health, and Society","2330","Men's Health Research","A&amp;S","LEC","UGRD","P"
"MS","Military Science","1510","American Military History: Principles of War","A&amp;S","LEC","UGRD","P"
"NSC","Neuroscience","3274","Neuroanatomy. (Formerly Psychology 274)","A&amp;S","LEC","UGRD","P"
"DIV","Divinity","6730","HISTORY OF RELIGION-US  ","DIV","LEC","DIV","P"
"HART","History Of Art","7999","Master's Thesis Research","GS","THS","GRAD","P"
"ENVE","Environmental Engineering","5305","Enterprise Risk Management","ENGIN","LEC","GRAD","P"
"MATH","Mathematics","8100","Theory of Ordinary Differential Equations","A&amp;S","LEC","GRAD","P"
"ECON","Economics","9330","INTERDISC SEM PUBL POL  ","A&amp;S","LEC","GRAD","P"
"BSCI","Biological Sciences","1512L","Biological Sciences Laboratory","A&amp;S","LAB","UGRD","P"
"LWEC","Law and Economics","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","IS"
"IEPM","International Education and Policy Management","7950","Practicum in International Education Policy and Management","PBDY","PRC","PBDP","P"
"MATH","Mathematics","3630","Mathematical Modeling in Biology","A&amp;S","LEC","UGRD","P"
"PERC","Performance Instruction: Percussion","4100","Percussion (Musical Arts Juniors/Seniors)","BLAIR","PER","UGRD","P"
"SAX","Performance Instruction: Saxophone","1100","Saxophone               ","BLAIR","PER","UGRD","P"
"COMP","Music Composition","4304","Advanced Composition IV","BLAIR","PER","UGRD","P"
"EECE","Electrical &amp; Computer Engineering","2112","Circuits I","ENGIN","LEC","UGRD","P"
"CHEM","Chemistry","1602","General Chemistry","A&amp;S","DSC","UGRD","P"
"MUSE","Ensembles","2230","Chamber Music: Sonata Class for Strings and Piano","BLAIR","PER","UGRD","P"
"MGT","Management-OWEN","6416","Advanced Cost Accounting","OGSM","LEC","GSM","P"
"PATH-GS","Molecular Pathology and Immunology","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"BSCI","Biological Sciences","3239","Evolution of Behavior","A&amp;S","LEC","UGRD","P"
"PIAN","Performance Instruction: Piano","2100","Piano (Musical Arts Freshmen/Sophomores; Performance Minors; 2nd Majors)","BLAIR","PER","UGRD","P"
"NURS","Nursing","5501","Critical Thinking, Supporting Evidence and Communication, Part 2","NURS","LEC","NURS","P"
"NURS","Nursing","6084","Planetary Health, Policy and Social Justice","NURS","LEC","NURS","P"
"PSY-PC","Psychology-PC","2400","SEX&amp;GEND/PSYCH, SOC     ","PBDY","LEC","UGRD","P"
"ANTH","Anthropology","3121","HUMAN DIVERSITY         ","A&amp;S","LEC","UGRD","P"
"ECON","Economics","3698","Junior Honors Research","A&amp;S","SEM","UGRD","P"
"FNTE","Foreign Programs-Engineering","0804","VU Program in Singapore ","ENGIN","LEC","UGRD","P"
"PORT","Portuguese","8200","Seminar: Studies in Colonial Literature","A&amp;S","SEM","GRAD","P"
"WGS","Women's and Gender Studies","1111","First-Year Writing Seminar","A&amp;S","FWS","UGRD","P"
"REL","Religion","9200","Read Hebrew Bible       ","GS","IND","GRAD","P"
"NURS","Nursing","1600","Introduction to Nutrition and Health for a Changing World","NURS","LEC","UGRD","P"
"BSCI","Biological Sciences","3270","Statistical Methods in Biology","A&amp;S","LEC","UGRD","P"
"UNIV","University Courses","3325","Health Policy Analysis &amp; Advocacy","VANDY","LEC","UGRD","P"
"HIST","History","2100","Science and Society after the Enlightenment","A&amp;S","LEC","UGRD","P"
"ECON","Economics","3110","Poverty and Discrimination","A&amp;S","LEC","UGRD","P"
"PVUA","Peabody Vanderbilt Abroad","0850","VU SIT Uganda: Developmental Studies","PBDY","STU","UGRD","P"
"HIST","History","1665","Capital, Labor, and Democracy in the United States","A&amp;S","DSC","UGRD","P"
"HART","History Of Art","4999","Honors Thesis","A&amp;S","SRT","UGRD","P"
"HODC","H&amp;OD: Community Leadership and Development","3850","Independent Study in Community Leadership and Development","PBDY","IND","UGRD","IS"
"SOC","Sociology","1001","Commons Seminar","A&amp;S","SEM","UGRD","P"
"ENVE","Environmental Engineering","5800","Introduction to Nuclear Environmental Engineering","ENGIN","LEC","GRAD","P"
"SPED","Special Education","9999","DISSERTATION            ","PBDY","DIS","GRAD","P"
