"GTR","Performance Instruction: Guitar Classical","1020","Introduction to Guitar II","BLAIR","PER","UGRD","P"
"MSE","Materials Science &amp; Engineering","2500","MATERIALS SCIENCE II    ","ENGIN","LEC","UGRD","P"
"REL","Religion","6644","Cont Bibl Herm Am Scene ","GS","SEM","GRAD","P"
"NSC","Neuroscience","2201","INTRO TO NEUROSCIENCE   ","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","6585","PRECEPTORSHIP (FNP)     ","NURS","CLN","NURS","P"
"EDUC","Education","7960","READINGS &amp; RES IN ED ADM","PBDY","RES","PBDP","P"
"REL","Religion","6700","History of Global Christianities I","GS","LEC","GRAD","P"
"EPID","Epidemiology","8371","Special Topics Seminar In Epidemiology","GS","DSC","GRAD","P"
"REL","Religion","7222","Ethics in Healthcare: Theological and Philosophical Perspectives","GS","SEM","GRAD","P"
"SAX","Performance Instruction: Saxophone","2200","Saxophone (Performance Majors Freshmen/Sophomores)","BLAIR","PER","UGRD","P"
"FNTM","Foreign Program Work","0830","Japan - Sophia University","A&amp;S","LEC","UGRD","EA"
"SPEDS","Special Education Multiple and Severe Disabilities","7953","Advanced Field Work Multiple and Severe Disabilities","PBDY","PRC","PBDP","P"
"MWEL","Musicians' Wellness","1120","The Alexander Technique","BLAIR","LAB","UGRD","P"
"EUS","European Studies","2240","Topics in European Studies","A&amp;S","SEM","UGRD","P"
"ECON","Economics","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"FNTM","Foreign Program Work","0859","Australia - University of Sydney","A&amp;S","LEC","UGRD","EA"
"DIV","Divinity","7004","Theories of Personality","DIV","SEM","DIV","P"
"HIST","History","2290","Europe since 1945. (Formerly 226)","A&amp;S","LEC","UGRD","P"
"ANTH","Anthropology","6141","Anthropology of Healing","A&amp;S","LEC","GRAD","P"
"ANTH","Anthropology","6851","Independent Research","A&amp;S","IND","GRAD","P"
"SPAN","Spanish","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","IS"
"MATH","Mathematics","3620","Introduction to Numerical Mathematics","A&amp;S","LEC","UGRD","P"
"PATH-GS","Molecular Pathology and Immunology","8352","Cellular And Molecular Basis Of Disease","GS","LEC","GRAD","P"
"IEPM","International Education and Policy Management","6110","International Organizations and Economic Development","PBDY","LEC","PBDP","P"
"RCRG","Responsible Conduct in Research","6306","Data Management/Research Misconduct Discussion","GS","DSC","GRAD","P"
"MUSL","Music Literature and History","3150","Music,Gender,&amp;Sexuality ","BLAIR","LEC","UGRD","P"
"EDUC","Education","7964","Research in Curriculum Development","PBDY","RES","PBDP","ET"
"SPEDS","Special Education Multiple and Severe Disabilities","3871","Field Work in Special Education: Autism, Intellectual, and Multiple Disabilities","PBDY","PRC","UGRD","ET"
"NURS","Nursing","5101","Legal and Ethical Accountability in Professional Nursing Practice","NURS","LEC","NURS","P"
"FNTM","Foreign Program Work","0886","BISA:National University Galway","A&amp;S","LEC","UGRD","EA"
"NURS","Nursing","6099","CLIN APPLICATN RESEARCH ","NURS","IND","NURS","EA"
"SPAN","Spanish","8200","Seminar: Studies in Colonial Literature","A&amp;S","SEM","GRAD","P"
"ME","Mechanical Engineering","4261","Basic Airplane Aerodynamics","ENGIN","LEC","UGRD","P"
"EECE","Electrical &amp; Computer Engineering","4376","Embedded Systems","ENGIN","LEC","UGRD","P"
"LAW","Law","6010","Civil Procedure","LAW","LEC","LAW","P"
"IEPM","International Education and Policy Management","7960","Independent Study in International Education Policy and Management","PBDY","IND","PBDP","EA"
"PORT","Portuguese","3301","INTERMEDIATE COMPOSITION","A&amp;S","SEM","UGRD","P"
"SPEDE","Special Education: Early Childhood Education","7400","BEHAVIOR DISORDER CHILDN","PBDY","LEC","PBDP","P"
"MSCI","Clinical Investigation","5025","Independent Study","MED","THS","MEDM","IS"
"CHBE","Chemical and Biomolecular Engineering","3300","Fluid Mechanics and Heat Transfer","ENGIN","LEC","UGRD","P"
"ME","Mechanical Engineering","8999","Non-Candidate Research","ENGIN","DIS","GRAD","P"
"SPAN","Spanish","3830","ADVANCED CONVERSATION   ","A&amp;S","SEM","UGRD","ET"
"EDUC","Education","7962","Readings and Research in Learning and Instruction","PBDY","RES","PBDP","ET"
"LAW","Law","9074","Federalism Seminar","LAW","SEM","LAW","P"
"NURS","Nursing","6237","Concepts of Mental Health for Adults","NURS","LEC","NURS","P"
"MGT","Management-OWEN","6903","Int'l Exchange          ","OGSM","PRC","GSM","EA"
"CHEM","Chemistry","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","IS"
"NURS","Nursing","6030","Advanced Practice Nursing in Primary Care of the Adult","NURS","LEC","NURS","M"
"NURS","Nursing","5515","Providing Care at the Community Level","NURS","CLN","NURS","P"
"LAW","Law","5800","Legal Aid Society","LAW","PRJ","LAW","P"
"ECON","Economics","9890","Workshop on Economics","A&amp;S","LEC","GRAD","P"
"MHS","Medicine, Health, and Society","3831","Service Learning","A&amp;S","INT","UGRD","EA"
"EECE","Electrical &amp; Computer Engineering","5385","VLSI Design","ENGIN","LEC","GRAD","P"
"MGT","Management-OWEN","6550","Strategy &amp; Operations Consulting","OGSM","LEC","GSM","P"
"HART","History Of Art","3850","Independent Research","A&amp;S","IND","UGRD","IS"
"ECON","Economics","3020","Intermediate Macroeconomic Theory","A&amp;S","LEC","UGRD","P"
"BME","Biomedical Engineering","3861","Undergraduate Research","ENGIN","RES","UGRD","IS"
"ENED","English Education","7960","Individual Study in English Education","PBDY","IND","PBDP","IS"
"BSCI","Biological Sciences","5254","Neurobiology of Behavior","A&amp;S","LEC","GRAD","P"
"MUSL","Music Literature and History","1200","Introduction to Music Literature","BLAIR","LEC","UGRD","P"
"ACI","Applied Clinical Informatics","6111","Foundations of Health Information Technology","MED","LEC","MEDM","O"
"PHYS","Physics","3890","SEL TOP:HIST DEVEL PHYS ","A&amp;S","LEC","UGRD","P"
"WGS","Women's and Gender Studies","1150","Sex and Gender in Everyday Life","A&amp;S","LEC","UGRD","P"
"PHYS","Physics","8005","Mathematical Methods for Physicists","A&amp;S","LEC","GRAD","P"
"CE","Civil Engineering","4950","Civil Engineering Design I","ENGIN","PRJ","UGRD","P"
"KICH","K'iche' - Mayan Language","5101","K'iche' Elementary I (Introduction to a Maya Language)","A&amp;S","LEC","GRAD","P"
"PSCH","Peabody/Patterson Scholars Seminar","3110","Patterson Scholars Seminar III","PBDY","SEM","UGRD","P"
"LAW","Law","9078","Judicial Activism Seminar","LAW","SEM","LAW","P"
"BSCI","Biological Sciences","5238L","Ecology Lab","A&amp;S","LAB","GRAD","P"
"FNTM","Foreign Program Work","0893","Scotland - University of St. Andrews","A&amp;S","LEC","UGRD","EA"
"COMP","Music Composition","2100","Composition (Elective)","BLAIR","PER","UGRD","P"
"ES","Engineering Science","1403","Introduction to Engineering, Module 3","ENGIN","LEC","UGRD","P"
"MUED","Music Teacher Education","5010","Methods and Materials in Instrumental Music","BLAIR","SEM","GRAD","P"
"ME","Mechanical Engineering","4213","Energetics Laboratory","ENGIN","LEC","UGRD","P"
"MPED","Music Pedagogy","3110","Piano Pedagogy          ","BLAIR","SEM","UGRD","P"
"EES","Earth and Environmental Sciences","7999","Master's Thesis Research","GS","THS","GRAD","P"
"MHS","Medicine, Health, and Society","3320","Introduction to U.S. Health Care Policy","A&amp;S","LEC","UGRD","P"
"SSED","Social Studies Education","7330","Introduction to Literacies in the Social Studies","PBDY","LEC","PBDP","P"
"NSC","Neuroscience","3851","Independent Reading in Neuroscience","A&amp;S","IND","UGRD","IS"
"LAW","Law","7296","COMM CONSTITUTIONAL LAW ","LAW","LEC","LAW","P"
"CPBP","Chemical and Physical Biology","8999","Non-Candidate Research","GS","DIS","GRAD","P"
"TRPT","Performance Instruction: Trumpet","1000","Trumpet Performance Class","BLAIR","PER","UGRD","P"
"PSY-PC","Psychology-PC","7960","Independent Study in Child Studies","PBDY","IND","PBDP","P"
"EDUC","Education","7983","Internship in Reading Education","PBDY","INT","PBDP","ET"
"ENED","English Education","6371","Practicum in Secondary Education","PBDY","PRC","PBDP","ET"
"ENED","English Education","6330","ENGL THEORIES &amp; METHODS ","PBDY","LEC","PBDP","P"
"MUSC","Musicianship","3105","Advanced Musicianship V","BLAIR","SEM","UGRD","P"
"SPED","Special Education","7990","Specialty Project or Master's Thesis in Special Education","PBDY","THS","PBDP","ET"
"ENGL","English","8150","Indep Study Problems in Engl/Amer Lit","A&amp;S","IND","GRAD","P"
"WGS","Women's and Gender Studies","2614","Cowboys, Gangsters, and Drag Kings: Introduction to Critical Masculinity Studies","A&amp;S","LEC","UGRD","P"
"MGT","Management-OWEN","6636","Financial Institutions","OGSM","LEC","GSM","P"
"SOC","Sociology","3851","Independent Research and Writing","A&amp;S","IND","UGRD","P"
"CS","Computer Science","5251","Intermediate Software Design","ENGIN","LEC","GRAD","P"
"ENGL","English","7999","Master's Thesis Research","GS","THS","GRAD","IS"
"BME","Biomedical Engineering","3890","Special Topics in Biomedical Engineering","ENGIN","LEC","UGRD","P"
"MGT","Management-OWEN","6467","DEVELOP &amp; MARK NEW PROD ","OGSM","LEC","GSM","P"
"MATH","Mathematics","3859","Independent Study","A&amp;S","IND","UGRD","P"
"TRPT","Performance Instruction: Trumpet","2200","Trumpet (Performance Majors Freshmen/Sophomores)","BLAIR","PER","UGRD","P"
"BSCI","Biological Sciences","5270","Statistical Methods in Biology","A&amp;S","LEC","GRAD","P"
"BME","Biomedical Engineering","7999","Master's Thesis Research","ENGIN","THS","GRAD","IS"
"NURS","Nursing","8090","Palliative Care I: Overview of Palliative Care and Physical Suffering: Adv. Pain and Sym Man","NURS","LEC","NURS","O"
"MGRL","Managerial Studies","3255","Advanced Corporate Strategy","A&amp;S","LEC","UGRD","P"
"ENED","English Education","3850","Independent Study in English Education","PBDY","IND","UGRD","IS"
"LAW","Law","6829","Immigration Practice Clinic","LAW","CLN","LAW","P"
"ASTR","Astronomy","4998","Honors Research and Senior Thesis","A&amp;S","RES","UGRD","P"
"CS","Computer Science","8999","Non-Candidate Research","ENGIN","DIS","GRAD","P"
"AUD","Audiology","5346","Vestibular Sciences I","MED","LEC","MEDM","P"
"ENED","English Education","6310","Perspectives on the English Language","PBDY","LEC","PBDP","P"
"NSC","Neuroscience","3861","Undergraduate Research","A&amp;S","RES","UGRD","P"
"PHIL","Philosophy","9020","TOP:CRITICAL EXPLORATION","A&amp;S","SEM","GRAD","P"
"EDUC","Education","3115","Methods of Language and Literacy Instruction in Early Childhood","PBDY","LEC","UGRD","P"
"FNTM","Foreign Program Work","0801","Senegal - Dakar","A&amp;S","LEC","UGRD","EA"
"PSCI","Political Science","3841","Directed Study","A&amp;S","DIR","UGRD","P"
"HIST","History","1586W","Nazi Germany, the Holocaust, and Digital Humanities","A&amp;S","SEM","UGRD","P"
"EES","Earth and Environmental Sciences","3852","Independent Study","A&amp;S","IND","UGRD","IS"
"SPAN","Spanish","6020","Ibero-Romance Philology","A&amp;S","SEM","GRAD","P"
"HEBR","Hebrew","1101","Elementary Hebrew","A&amp;S","LEC","UGRD","P"
"MGT","Management-OWEN","6440","Strategic Alignment of Human Capital","OGSM","LEC","GSM","P"
"PSY-PC","Psychology-PC","7951","Child Studies Practicum: Empirical Research","PBDY","PRC","PBDP","ET"
"HOD","Human &amp; Organizational Development","7990","Masters Thesis Research","PBDY","THS","PBDP","EA"
"MTED","Math Education","6371","Practicum in Secondary Education","PBDY","PRC","PBDP","ET"
"UNIV","University Courses","5350","Design Thinking, Design Doing","VANDY","LEC","GRAD","P"
"EDUC","Education","8820","PLANNING EDS/DOCT RESRCH","PBDY","RES","GRAD","P"
"SLP","Speech Language Pathology","5335","Augmentative and Alternative Communication","MED","LEC","MEDM","P"
"MGRL","Managerial Studies","3250","Corporate Strategy","A&amp;S","LEC","UGRD","P"
"LAW","Law","7000","Administrative Law","LAW","LEC","LAW","P"
"LAW","Law","7600","Professional Responsibility","LAW","LEC","LAW","P"
"EDUC","Education","3180","COMNCTNS PRCTM-SEMNR    ","PBDY","LEC","UGRD","P"
"MSE","Materials Science &amp; Engineering","9999","Ph.D. Dissertation Research","ENGIN","DIS","GRAD","IS"
"FNTM","Foreign Program Work","0964","Brazil - Sao Paulo","A&amp;S","LEC","UGRD","EA"
"LAW","Law","8040","TORT THEORY SEMINAR     ","LAW","LEC","LAW","P"
"PSY-GS","Psychology and Human Development (GS)","8690","Cognitive Science of Learning and Development Research Forum","PBDY","RES","GRAD","P"
"TBTN","Tibetan Language","1101","Tibetan Elementary I (UVA)","A&amp;S","LEC","UGRD","P"
"BMIF","Biomedical Informatics (GS)","7395","Directed Research/Independent Study","GS","IND","GRAD","P"
"SAX","Performance Instruction: Saxophone","1100","Saxophone (elective credit and General Music Minors)","BLAIR","PER","UGRD","P"
"FNTM","Foreign Program Work","0884","Ireland - Trinity College","A&amp;S","LEC","UGRD","EA"
"SLP","Speech Language Pathology","5584","INDEPENDENT PRACTICUM   ","MED","PRC","MEDM","P"
"PUBH","Public Health","5599","MPH Thesis Research I","MED","RES","MEDM","IS"
"ENGL","English","8450","Studies in American Literature","A&amp;S","SEM","GRAD","P"
"ENGL","English","3250","Intermediate Poetry Workshop","A&amp;S","SEM","UGRD","P"
"BSCI","Biological Sciences","3850","INDEPENDENT READING     ","A&amp;S","IND","UGRD","P"
"REL","Religion","7127","Liberation Ethics","GS","SEM","GRAD","P"
"FNTM","Foreign Program Work","0896","CIEE:Barcelona Advanced Liberal Arts","A&amp;S","LEC","UGRD","EA"
"MGT","Management-OWEN","6456","BUSINESS ETHICS         ","OGSM","LEC","GSM","P"
"MSTP","Medical Scientist Training Prog","8310","MSTP Seminar Series","GS","SEM","GRAD","P"
"FNEC","Financial Economics","3705","Financial Management","A&amp;S","LEC","UGRD","P"
"EMGT","Executive Management","7711","Financial Accounting","OGSM","LEC","GSM","P"
"FNTM","Foreign Program Work","0852","BISA: Univ of Adelaide  ","A&amp;S","LEC","UGRD","EA"
"HART","History Of Art","5765","Art since 1945","A&amp;S","LEC","GRAD","P"
"FREN","French","2501W","French Composition and Grammar","A&amp;S","LEC","UGRD","P"
"HIST","History","1730","The U.S. and the Cold War","A&amp;S","DSC","UGRD","P"
"FNEC","Financial Economics","1600","ACCOUNTING              ","A&amp;S","LEC","UGRD","P"
"ANTH","Anthropology","3372","Human Osteology","A&amp;S","LEC","UGRD","P"
"PSY-GS","Psychology and Human Development (GS)","8855","Quantitative Methods Forum","PBDY","SEM","GRAD","P"
"BME","Biomedical Engineering","3200","BIOMED DATA ANAL        ","ENGIN","LEC","UGRD","P"
"HIST","History","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","IS"
"EDUC","Education","3860","Honors  Research in Education","PBDY","IND","UGRD","P"
"SPED","Special Education","7980","Internship in Special Education","PBDY","INT","PBDP","P"
"BSCI","Biological Sciences","2238","Ecology","A&amp;S","LEC","UGRD","P"
"ENVE","Environmental Engineering","7999","Master's Thesis Research","ENGIN","THS","GRAD","IS"
"PHYS","Physics","5290","Electricity, Magnetism, and Electrodynamics I","A&amp;S","LEC","GRAD","P"
"DIV","Divinity","6801","Constructive Christian Theology I and II","DIV","DSC","DIV","P"
"RLST","Religious Studies","2664","Foundations of Hindu Traditions","A&amp;S","LEC","UGRD","P"
"DIV","Divinity","5230","Seminar in Ministry: Pastoral Lives","DIV","SEM","DIV","P"
"MSCI","Clinical Investigation","5028","Data Management         ","MED","DIR","MEDM","O"
"HOD","Human &amp; Organizational Development","1250","Applied Human Development","PBDY","DSC","UGRD","P"
"EECE","Electrical &amp; Computer Engineering","3891","SP TOP:MULTIMEDIA PROGRA","ENGIN","LEC","UGRD","P"
"HIST","History","2293","Muslims in Modern Europe","A&amp;S","LEC","UGRD","P"
"AUD","Audiology","5363","Hearing and Aging","MED","LEC","MEDM","P"
"VOIC","Performance Instruction: Voice","2100","Voice (Musical Arts Freshmen/Sophomores)","BLAIR","PER","UGRD","P"
"NURS","Nursing","6103","Advanced Pharmacotherapeutics","NURS","LEC","NURS","M"
"NURS","Nursing","6099","Independent Study: Clinical","NURS","IND","NURS","EA"
"PSY-GS","Psychology and Human Development (GS)","8880","Introduction to Item Response Theory","PBDY","LEC","GRAD","P"
"EDUC","Education","6541","Practicum for ELL Education II","PBDY","PRC","PBDP","ET"
"DIV","Divinity","6644","Racial-Ethnic Biblical Criticism","DIV","SEM","DIV","P"
"PSCI","Political Science","3852","INDEP STUDY &amp; RESEARCH  ","A&amp;S","IND","UGRD","P"
"BSCI","Biological Sciences","1510L","Biological Sciences Laboratory","A&amp;S","LAB","UGRD","P"
"PORT","Portuguese","4420","Brazilian Literature through the Nineteenth Century","A&amp;S","SEM","UGRD","P"
"CHIN","Chinese","2211","Chinese for Heritage Learners I","A&amp;S","SEM","UGRD","P"
"PSCI","Political Science","4998","Senior Honors Research","A&amp;S","RES","UGRD","P"
"HMED","Humanities Education-PC","6250","Introduction to Arts Education","PBDY","LEC","PBDP","P"
"EDUC","Education","6210","Theory and Practice of Literacy Education in Elementary Grades","PBDY","LEC","PBDP","P"
"MS-PC","Military Science-PC","1210","Leadership and Personal Development","PBDY","LEC","UGRD","P"
"UNIV","University Courses","0010","TENNIS PRACTICE         ","VANDY","LEC","UGRD","P"
"AUD","Audiology","5583","Practicum and Clinical Case Conference","MED","CLN","MEDM","P"
"GER","German","8999","Non-candidate Research","GS","DIS","GRAD","IS"
"EDUC","Education","7963","Research in Learning, Diversity and Urban Studies","PBDY","RES","PBDP","ET"
"ENED","English Education","6330","Social and Psychological Foundations of Adolescent Literacies","PBDY","LEC","PBDP","P"
"SPAN","Spanish","5741","Spanish-American Literature of the Post-Boom Era","A&amp;S","SEM","GRAD","P"
"ENED","English Education","2430","Introduction to Language and Communication","PBDY","LEC","UGRD","P"
"ECON","Economics","9600","International Trade Theory","A&amp;S","SEM","GRAD","P"
"HDC","Human Development Counseling","6150","Counseling Diverse Populations","PBDY","LEC","PBDP","P"
"SOC","Sociology","3701","WORK&amp;FAMILY IN AMER LIFE","A&amp;S","LEC","UGRD","P"
"CLAR","Performance Instruction: Clarinet","1100","CLARINET                ","BLAIR","PER","UGRD","P"
"MUSO","Other Music Courses","1221","Jazz improvisation II: The Great American Songbook","BLAIR","PER","UGRD","P"
"CE","Civil Engineering","4200","Advanced Structural Steel Design","ENGIN","LEC","UGRD","P"
"THTR","Theatre","2201","The Development of Drama and Theatre","A&amp;S","LEC","UGRD","P"
"PSY","Psychology (AS)","3850","Independent Study","A&amp;S","IND","UGRD","IS"
"HART","History Of Art","2815","Digital Heritage: Methods and Practice","A&amp;S","SEM","UGRD","P"
"PSCI","Political Science","3842","Directed Study","A&amp;S","DIR","UGRD","IS"
"ECON","Economics","3851","Independent Study in Economics","A&amp;S","IND","UGRD","IS"
"NURS","Nursing","7275","PRAC MH NRIII GERO      ","NURS","PRC","NURS","EA"
"NURS","Nursing","6610","CLINICAL TEACHING       ","NURS","LEC","NURS","P"
"EECE","Electrical &amp; Computer Engineering","6341","Advanced Analog Electronics","ENGIN","LEC","GRAD","P"
"EPID","Epidemiology","8370","Current Topics In Research","GS","LEC","GRAD","P"
"HIST","History","3850","Independent Study","A&amp;S","IND","UGRD","IS"
"HIST","History","1760","History of Christian Traditions. (Formerly 180)","A&amp;S","LEC","UGRD","P"
"NURO","Neuroscience (GS)","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"HEA","Higher Education Administration","6500","Student Affairs Administration and Practice","PBDY","LEC","PBDP","P"
"RLST","Religious Studies","2644","BUDDHIST TRADITIONS     ","A&amp;S","LEC","UGRD","P"
"BUS","Business","2700","Managing Operations","VANDY","LEC","UGRD","P"
"CHIN","Chinese","1231","Calligraphy","A&amp;S","STD","UGRD","P"
"CS","Computer Science","4269","PROJECT ARTIFICIAL INTEL","ENGIN","LEC","UGRD","P"
"MGT","Management-OWEN","6530","Mergers and Acquisitions","OGSM","LEC","GSM","P"
"MGT","Management-OWEN","6317","Business Ethics in Accounting (MAcc)","OGSM","LEC","GSM","P"
"MPED","Music Pedagogy","3127","Cello Pedagogy","BLAIR","LEC","UGRD","P"
"HART","History Of Art","3883","Internship","A&amp;S","INT","UGRD","EA"
"ENGL","English","8370","Studies in 18th Century British Literature","A&amp;S","SEM","GRAD","P"
"HOD","Human &amp; Organizational Development","3890","Special Topics in Human and Organizational Development","PBDY","LEC","UGRD","P"
"NURS","Nursing","8032","Health Care Economics and Finance","NURS","LEC","NURS","O"
"ECON","Economics","2220","Latin American Economic Development","A&amp;S","LEC","UGRD","P"
"MUSC","Composition/Theory, Musicianship, Keyboard Harmony","3105","Advanced Ear Training and Sightsinging V","BLAIR","SEM","UGRD","P"
"ENGL","English","1260W","Introduction to Literary and Cultural Analysis","A&amp;S","SEM","UGRD","P"
"NURS","Nursing","6812","The Evolution of Midwifery in America","NURS","LEC","NURS","P"
"VOIC","Performance Instruction: Voice","1100","Voice (elective credit and General Music Minors)","BLAIR","PER","UGRD","P"
"PSY","Psychology (AS)","3893","Special Topics in Clinical Psychology","A&amp;S","SEM","UGRD","P"
"EECE","Electrical &amp; Computer Engineering","5283","Principles and Models of Semiconductor Devices","ENGIN","LEC","GRAD","P"
"MWEL","Musicians' Wellness","1140","Tai Chi for Musicians","BLAIR","LAB","UGRD","P"
"HART","History Of Art","3810W","Exhibiting Historical Art","A&amp;S","SEM","UGRD","P"
"RLST","Religious Studies","2250W","History of the Bible","A&amp;S","SEM","UGRD","P"
"NURS","Nursing","8069","Lean Methodology in Healthcare","NURS","LEC","NURS","O"
"JS","Jewish Studies","3840","Directed Readings","A&amp;S","DIR","UGRD","IS"
"PATH-GS","Molecular Pathology and Immunology","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"ARTS","Art Studio","1111","First-Year Writing Seminar","A&amp;S","FWS","UGRD","P"
"EES","Earth and Environmental Sciences","3310","Global Climate Change","A&amp;S","LEC","UGRD","P"
"HODH","H&amp;OD: Health and Human Services","3221","Health Service Delivery to Diverse Populations","PBDY","LEC","UGRD","P"
"PVUA","Peabody Vanderbilt Abroad","0871","VU SIT Belgrade, Serbia: Peace and Conflict Studies in the Balkins","PBDY","STU","UGRD","P"
"DIV","Divinity","6763","Religion, Slavery, and the American Civil War","DIV","SEM","DIV","P"
"NURS","Nursing","6365","Trauma, Emergency &amp; Critical Care Clinical I","NURS","CLN","NURS","M"
"ECON","Economics","2350","Health Care Policy","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","5105","Enhancement of Community and Population Health I","NURS","DSC","NURS","P"
"ME","Mechanical Engineering","3224","Fluid Mechanics","ENGIN","LEC","UGRD","P"
"PSCI","Political Science","1103","Introduction to Political Theory","A&amp;S","DSC","UGRD","P"
"CHEM","Chemistry","5420","Computational Structural Biochemistry","A&amp;S","LEC","GRAD","P"
"HGEN","Human Genetics","8335","Genetics Interest Group Seminar Part 1","GS","SEM","GRAD","P"
"ENGL","English","8440","Introduction to Literary Modernism","A&amp;S","SEM","GRAD","P"
"ARTS","Art Studio","1101","Introduction to Studio Art","A&amp;S","STD","UGRD","P"
"SC","Scientific Computing","5890","Special Topics in Scientific Computing","ENGIN","LEC","GRAD","P"
"MHS","Medicine, Health, and Society","3050W","Medicine and Literature","A&amp;S","SEM","UGRD","P"
"SPAN","Spanish","5425","Spanish American Literature from 1900 to the Present","A&amp;S","SEM","GRAD","P"
"ARTS","Art Studio","1702","Interactive Portable Media and Cell Phone Art I","A&amp;S","STD","UGRD","P"
"MUSL","Music Literature and History","1640","Country Music           ","BLAIR","LEC","UGRD","P"
"SCED","Science Education","3371","Practicum in Secondary Education III","PBDY","PRC","UGRD","ET"
"EECE","Electrical &amp; Computer Engineering","4376","MICROPROC AND MICROCONT ","ENGIN","LEC","UGRD","P"
"HMED","Humanities Education-PC","2250","INTRO TO ARTS EDUCATION ","PBDY","LEC","UGRD","P"
"HARP","Performance Instruction: Harp","4100","Harp (Musical Arts Juniors/Seniors)","BLAIR","PER","UGRD","P"
"NURS","Nursing","6605","Advanced Neonatal Health Assessment","NURS","CLN","NURS","EA"
"MTED","Math Education","3360","Computers, Teaching, and Mathematical Visualization","PBDY","LEC","UGRD","P"
"MGT","Management-OWEN","6342","Leading Teams and Organizations","OGSM","LEC","GSM","P"
"DIV","Divinity","6700","The Formation of the Christian Tradition","DIV","DSC","DIV","P"
"NURS","Nursing","7305","Advanced Health Assessment Applications for the Women's Health Nurse Practitioner","NURS","CLN","NURS","P"
"JAZZ","Performance Instruction: Jazz","1100","Jazz Private Instruction","BLAIR","PER","UGRD","P"
"DIV","Divinity","6730","HISTORY OF RELIGION-US  ","DIV","LEC","DIV","P"
"PSCI","Political Science","2226","International Law and Organization","A&amp;S","LEC","UGRD","P"
"EPID","Epidemiology","8373","Independent Study In Epidemiology","GS","IND","GRAD","IS"
"MPED","Music Pedagogy","3125","Violin/Viola Pedagogy","BLAIR","LEC","UGRD","P"
"TBTN","Tibetan Language","5101","Elementary Tibetan I (UVA)","A&amp;S","LEC","GRAD","P"
"PATH-GS","Pathology-GS","8339","Foundations of lmmunology","GS","LEC","GRAD","P"
"PHYS","Physics","1601L","General Physics Laboratory I","A&amp;S","LAB","UGRD","P"
"CE","Civil Engineering","8300","Reliability and Risk Engineering Seminar","ENGIN","SEM","GRAD","P"
"PHIL","Philosophy","1005","Introduction to Ethics","A&amp;S","LEC","UGRD","P"
"NURO","Neuroscience (GS)","8350","Independent Study","GS","IND","GRAD","IS"
"EDUC","Education","7500","EDUC RSRCH METHODS/ADMIN","PBDY","SEM","PBDP","P"
"PSCI","Political Science","1103","Justice","A&amp;S","DSC","UGRD","P"
"ARTS","Art Studio","2055","Non-Equivalent Credit (ARTS 100-level Elective)","A&amp;S","LEC","UGRD","P"
"CE","Civil Engineering","2200","ELEMENTARY STATICS      ","ENGIN","LEC","UGRD","P"
"ME","Mechanical Engineering","7899","Master of Engineering Project","ENGIN","PRJ","ENGP","IS"
"EDUC","Education","7952","Practicum in Learning and Design","PBDY","PRC","PBDP","ET"
"REL","Religion","6730","History Religion In U S ","GS","LEC","GRAD","P"
"ASIA","Asian Studies","2050","Non-Equivalent Credit (ASIA Elective)","A&amp;S","LEC","UGRD","P"
"REL","Religion","7127","Sp Top: Phil Of Religion","GS","SEM","GRAD","P"
"EDUC","Education","6560","Teaching English as a Foreign Language","PBDY","LEC","PBDP","P"
"IEPM","International Education and Policy Management","6140","Education and Economic Development","PBDY","LEC","PBDP","P"
"EDUC","Education","7980","Internship in Education","PBDY","INT","PBDP","ET"
"PUBH","Public Health","5520","Introduction to Health Policy","MED","LEC","MEDM","P"
"MHS","Medicine, Health, and Society","2320ABCD","TEST Medicine, Law, and Society","A&amp;S","LEC","UGRD","P"
"BUS","Business","2100","Essentials of Financial Reporting","VANDY","LEC","UGRD","P"
"HIST","History","2130","Russia: Old Regime to Revolution. (Formerly 238)","A&amp;S","LEC","UGRD","P"
"GER","German","1101","Elementary German I","A&amp;S","LEC","UGRD","P"
"FDDL","Performance Instruction: Fiddle","1100","Fiddle","BLAIR","PER","UGRD","P"
"NURS","Nursing","8060","Obesity and Weight Control Part 1: Biology, Physiology and Epidemiology","NURS","LEC","NURS","O"
"LAW","Law","8154","STATE &amp; LOCAL TAXATION  ","LAW","LEC","LAW","P"
"EDUC","Education","6530","Educational Linguistics and Second Language Acquisition","PBDY","LEC","PBDP","P"
"SPAN","Spanish","4320","PHONOLOGY               ","A&amp;S","SEM","UGRD","P"
"RLST","Religious Studies","2315","Christian Theologies","A&amp;S","LEC","UGRD","P"
"PHIL","Philosophy","8999","Non-candidate Research","GS","DIS","GRAD","P"
"DIV","Divinity","5420","Issues in Theological Aesthetics","DIV","SEM","DIV","P"
"CMA","Cinema and Media Arts","4998","Senior Honors Research","A&amp;S","RES","UGRD","IS"
